experiment,representation,corpus,algorithm,family,repeat,fold,n_train,n_test,macro_f1,spam_f1,pr_auc,roc_auc,mcc,balanced_accuracy,accuracy,recall_at_99_precision,tn,fp,fn,tp,train_time_s,predict_ms_per_1000,n_configs
E2,char,full,MultinomialNB,Linear / probabilistic,2,2,4459,1115,0.9643263419836474,0.9379310344827586,0.9731201379418836,0.9904956438367584,0.9291279383699078,0.953787847207748,0.9838565022421524,0.8859060402684564,961,5,13,136,10.558671184999866,78.64871928246642,8
E2,char,full,LogisticRegression,Linear / probabilistic,2,2,4459,1115,0.984145040881621,0.9724137931034482,0.9873654656898186,0.9966512429307876,0.968780763935143,0.9731543624161074,0.9928251121076234,0.9463087248322148,966,0,8,141,11.768046567000056,82.56482242155275,8
E2,char,full,LinearSVM,Kernel (linear),2,2,4459,1115,0.980064223595377,0.9652777777777778,0.9856776000042468,0.996005113454778,0.9608993957778564,0.9664429530201342,0.9910313901345292,0.9463087248322148,966,0,10,139,11.348795033999975,89.77365829612062,8
E2,char,full,kNN,Instance-based,2,2,4459,1115,0.949410255153802,0.911660777385159,0.9671357980702964,0.984145511137049,0.900521386286914,0.930297914321842,0.9775784753363228,0.8389261744966443,961,5,20,129,13.835731918999954,223.1370439462828,8
E2,char,full,RandomForest,Ensemble,2,2,4459,1115,0.956717518729863,0.924187725631769,0.9834230991370544,0.995824475106646,0.9169419402428824,0.929530201342282,0.9811659192825112,0.8926174496644296,966,0,21,128,47.30819433800002,188.44805201803007,8
E2,char,full,MultinomialNB,Linear / probabilistic,2,3,4459,1115,0.9863268076906232,0.976271186440678,0.9978678563807564,0.9996407599309152,0.9728404047862136,0.979481865284974,0.9937219730941704,0.96,964,1,6,144,9.875319691999948,78.78564574007153,8
E2,char,full,LogisticRegression,Linear / probabilistic,2,3,4459,1115,0.988313675619777,0.9797297297297296,0.994425819456046,0.9987910189982728,0.9767465778887532,0.9828151986183074,0.9946188340807176,0.9666666666666668,964,1,5,145,11.573790809999991,83.84094887899954,8
E2,char,full,LinearSVM,Kernel (linear),2,3,4459,1115,0.988313675619777,0.9797297297297296,0.9917282240550724,0.9980379965457684,0.9767465778887532,0.9828151986183074,0.9946188340807176,0.9666666666666668,964,1,5,145,11.302623493000056,81.76672914801466,8
E2,char,full,kNN,Instance-based,2,3,4459,1115,0.9741598612351569,0.9550173010380624,0.9674905849671986,0.9822970639032816,0.94923850865706,0.959481865284974,0.988340807174888,0.92,964,1,12,138,13.741233611000098,216.37246726449337,8
E2,char,full,RandomForest,Ensemble,2,3,4459,1115,0.9842373863748816,0.9726027397260274,0.9945879164399002,0.9985284974093264,0.9689598439414034,0.9733333333333334,0.9928251121076234,0.9733333333333334,965,0,8,142,48.074940610999874,143.84632825102733,8
E2,char,full,MultinomialNB,Linear / probabilistic,2,4,4459,1115,0.9743109868161044,0.9553264604810996,0.9853520426951258,0.9935336787564768,0.949229840104924,0.9622970639032816,0.988340807174888,0.9,963,2,11,139,10.292843565999874,81.30585919278859,8
E2,char,full,LogisticRegression,Linear / probabilistic,2,4,4459,1115,0.980296732968602,0.9657534246575342,0.9918724048006726,0.9969119170984456,0.961075510394044,0.969481865284974,0.9910313901345292,0.9666666666666668,964,1,9,141,11.502085399999942,103.68572017935062,8
E2,char,full,LinearSVM,Kernel (linear),2,4,4459,1115,0.98432844212065,0.9727891156462584,0.9917936547102844,0.9966770293609672,0.9689265815786414,0.9761485319516408,0.9928251121076234,0.96,964,1,7,143,11.625422010999957,88.71903587451301,8
E2,char,full,kNN,Instance-based,2,4,4459,1115,0.9643263419836474,0.9379310344827586,0.955376506039427,0.9752815198618308,0.9293954881962794,0.9512607944732296,0.9838565022421524,0.8733333333333333,961,4,14,136,13.741933891000144,232.67446905824136,8
E2,char,full,RandomForest,Ensemble,2,4,4459,1115,0.9762175613224316,0.9586206896551724,0.9947035113290972,0.9986079447322972,0.9531923950243302,0.9628151986183072,0.989237668161435,0.9666666666666668,964,1,11,139,46.76634162599999,141.52831121089042,8
E2,char,full,MultinomialNB,Linear / probabilistic,2,5,4460,1114,0.9807399723374828,0.9666666666666668,0.991182089697724,0.9967660047988316,0.9615087447231392,0.9834683729178983,0.9910233393177738,0.912751677852349,959,6,4,145,10.186950413999966,79.66929892283108,8
E2,char,full,LogisticRegression,Linear / probabilistic,2,5,4460,1114,0.9941726953637882,0.98989898989899,0.9971195165801946,0.9992349688771428,0.9883528692673504,0.9927704558890008,0.9973070017953322,0.9932885906040269,964,1,2,147,11.79844792599988,84.34988420112876,8
E2,char,full,LinearSVM,Kernel (linear),2,5,4460,1114,0.9961040232779363,0.9932432432432432,0.9971651162153976,0.9992558333623118,0.9922382227355828,0.9932885906040269,0.9982046678635548,0.9932885906040269,965,0,2,147,11.27102968600002,80.91820915617367,8
E2,char,full,kNN,Instance-based,2,5,4460,1114,0.9660040892747191,0.940766550522648,0.9894718499568036,0.9956149807003511,0.9329258436129276,0.9514657300831102,0.9847396768402156,0.8456375838926175,962,3,14,135,14.089335398999992,227.11320915625407,8
E2,char,full,RandomForest,Ensemble,2,5,4460,1114,0.972086197021764,0.9513888888888888,0.994374752390892,0.9986855374343638,0.9449337139646808,0.9586952741941092,0.9874326750448832,0.9194630872483222,963,2,12,137,48.76648067700012,179.71268312393536,8
E2,char,full,MultinomialNB,Linear / probabilistic,3,1,4459,1115,0.9760770683144524,0.9583333333333334,0.9889878445811324,0.9956646796448372,0.952920168032408,0.9625696499784624,0.989237668161435,0.9261744966442952,965,1,11,138,9.93751694799994,79.62939820625522,8
E2,char,full,LogisticRegression,Linear / probabilistic,3,1,4459,1115,0.9822152985649952,0.9690721649484536,0.9906956092184572,0.9967763002487252,0.9648029017335386,0.972636764072422,0.9919282511210762,0.959731543624161,965,1,8,141,11.247536499000034,79.08055067265714,8
E2,char,full,LinearSVM,Kernel (linear),3,1,4459,1115,0.9801813011020264,0.9655172413793104,0.9896863458610607,0.99638028540859,0.960850198822096,0.9692810593744354,0.9910313901345292,0.959731543624161,965,1,9,140,11.189361159999862,81.49436143500145,8
E2,char,full,kNN,Instance-based,3,1,4459,1115,0.9547964087746196,0.920863309352518,0.972359749137876,0.9847707977267358,0.9127428319620174,0.9290126029985966,0.980269058295964,0.912751677852349,965,1,21,128,14.098186369999894,240.1349318385692,8
E2,char,full,RandomForest,Ensemble,3,1,4459,1115,0.9675244294930608,0.9432624113475178,0.9810916695076086,0.9934657551377716,0.9370559132179792,0.9463087248322148,0.9856502242152466,0.9261744966442952,966,0,16,133,46.156328998999925,129.33824304914623,8
E2,char,full,MultinomialNB,Linear / probabilistic,3,2,4459,1115,0.9783892265052216,0.962457337883959,0.9794153359194856,0.9891547514833188,0.9569650389955504,0.9716015673850515,0.990134529147982,0.9463087248322148,963,3,8,141,10.14804440099988,81.50623318374427,8
E2,char,full,LogisticRegression,Linear / probabilistic,3,2,4459,1115,0.9823184580497268,0.969283276450512,0.9798572538170685,0.9859657898759152,0.964824672747125,0.9754748704267232,0.9919282511210762,0.953020134228188,964,2,7,142,11.233056566999949,79.50120358745329,8
E2,char,full,LinearSVM,Kernel (linear),3,2,4459,1115,0.976627351239554,0.9594594594594594,0.9796409807917842,0.9856878847249436,0.953283960283376,0.9739220753956674,0.989237668161435,0.953020134228188,961,5,7,142,11.198608123999977,78.36042780259721,8
E2,char,full,kNN,Instance-based,3,2,4459,1115,0.9641156024716786,0.9375,0.973125738014986,0.9849792265899648,0.9289824847960636,0.9509497408534467,0.9838565022421524,0.8926174496644296,962,4,14,135,13.947782078000046,226.47173901336603,8
E2,char,full,RandomForest,Ensemble,3,2,4459,1115,0.971754990373898,0.9507042253521126,0.9855123733599828,0.9955500437700612,0.9450380077276552,0.953020134228188,0.9874439461883407,0.9261744966442952,966,0,14,135,48.63635827500002,167.6377542600937,8
E2,char,full,MultinomialNB,Linear / probabilistic,3,3,4459,1115,0.9762175613224316,0.9586206896551724,0.9846153576080008,0.9939136442141624,0.9531923950243302,0.9628151986183072,0.989237668161435,0.9333333333333332,964,1,11,139,10.12227274099996,80.31636591924668,8
E2,char,full,LogisticRegression,Linear / probabilistic,3,3,4459,1115,0.9822152985649952,0.9690721649484536,0.9935351284095912,0.9985561312607945,0.9650462001260992,0.97,0.9919282511210762,0.96,965,0,9,141,11.515197757000124,80.73396322875614,8
E2,char,full,LinearSVM,Kernel (linear),3,3,4459,1115,0.9801813011020264,0.9655172413793104,0.9938711410327224,0.9986735751295336,0.9611246973003472,0.9666666666666668,0.9910313901345292,0.96,965,0,10,140,11.298600603000068,84.0475928250797,8
E2,char,full,kNN,Instance-based,3,3,4459,1115,0.9634649831796932,0.9361702127659576,0.9515408097113482,0.972421416234888,0.929454712760244,0.94,0.9838565022421524,0.9133333333333332,965,0,18,132,13.693973999000036,229.96090044844624,8
E2,char,full,RandomForest,Ensemble,3,3,4459,1115,0.9634649831796932,0.9361702127659576,0.9897805223764152,0.9972918825561312,0.929454712760244,0.94,0.9838565022421524,0.94,965,0,18,132,48.16951520899988,171.91339013453978,8
E2,char,full,MultinomialNB,Linear / probabilistic,3,4,4459,1115,0.969188255613126,0.9466666666666668,0.9820905850185316,0.9938791018998272,0.9383765112262522,0.969188255613126,0.9856502242152466,0.8466666666666667,957,8,8,142,9.904006179000136,77.06608520179279,8
E2,char,full,LogisticRegression,Linear / probabilistic,3,4,4459,1115,0.982619434018799,0.9698996655518396,0.994360761296304,0.9987495682210707,0.9652461278870432,0.9812607944732296,0.9919282511210762,0.9333333333333332,961,4,5,145,11.477794665000149,79.96539641256851,8
E2,char,full,LinearSVM,Kernel (linear),3,4,4459,1115,0.9845067878333124,0.9731543624161074,0.9941011830968082,0.9986943005181348,0.9690428670650908,0.9817789291882556,0.9928251121076234,0.9466666666666668,962,3,5,145,11.450586583999891,80.19514529133944,8
E2,char,full,kNN,Instance-based,3,4,4459,1115,0.958743068782696,0.9283276450511946,0.9250287765534988,0.9641727115716754,0.9178404417609942,0.949706390328152,0.9811659192825112,0.0,958,7,14,136,13.717040692999944,217.31384304932092,8
E2,char,full,RandomForest,Ensemble,3,4,4459,1115,0.986247689594232,0.9761092150170648,0.993173074647381,0.99853195164076,0.972865748220358,0.9766666666666668,0.9937219730941704,0.96,965,0,7,143,48.11169202199994,198.29396950679703,8
E2,char,full,MultinomialNB,Linear / probabilistic,3,5,4460,1114,0.9806308029349377,0.9664429530201344,0.9857465222802196,0.9926974301909102,0.9612616058698752,0.9806308029349377,0.9910233393177738,0.9395973154362416,960,5,5,144,9.985367171999997,82.37421543991941,8
E2,char,full,LogisticRegression,Linear / probabilistic,3,5,4460,1114,0.9921631527481728,0.9863945578231292,0.9892284598441616,0.9965225858051951,0.9844476691755872,0.9865771812080536,0.9964093357271095,0.9731543624161074,965,0,4,145,11.76766955400035,80.51276391390267,8
E2,char,full,LinearSVM,Kernel (linear),3,5,4460,1114,0.9901755871277262,0.9829351535836176,0.9887154906869644,0.996153979900546,0.9805413241234888,0.9832214765100672,0.9955116696588868,0.9731543624161074,965,0,5,144,11.259073642999738,78.60856912051878,8
E2,char,full,kNN,Instance-based,3,5,4460,1114,0.9686526109926908,0.9455782312925172,0.9611344021140162,0.9784469868206002,0.9374221324897224,0.9633341447299788,0.985637342908438,0.87248322147651,959,6,10,139,13.47289294600023,216.56096858136888,8
E2,char,full,RandomForest,Ensemble,3,5,4460,1114,0.9821082818347132,0.9688581314878892,0.99053097449198,0.9964495601071044,0.9648394709580752,0.9697986577181208,0.9919210053859964,0.959731543624161,965,0,9,140,48.59225847400012,167.1473617594101,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,1,1,4104,1026,0.9743259013574104,0.9547325102880658,0.980945270097038,0.9923196448390676,0.9491642732917946,0.9628901220865704,0.9892787524366472,0.928,899,2,9,116,1.95807145200024,16.76920857672799,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,1,1,4104,1026,0.9743259013574104,0.9547325102880658,0.9872775724799816,0.993118756936737,0.9491642732917946,0.9628901220865704,0.9892787524366472,0.928,899,2,9,116,2.124261070999637,14.360203703579591,8
E3,word,deduplicated,LinearSVM,Kernel (linear),1,1,4104,1026,0.9773809523809524,0.9603174603174603,0.9873602195855884,0.993136514983352,0.954801383533094,0.9806703662597114,0.9902534113060428,0.928,895,6,4,121,2.123088814000312,14.222823586583546,8
E3,word,deduplicated,kNN,Instance-based,1,1,4104,1026,0.961696408571642,0.9322033898305084,0.9375842121725956,0.9702286348501664,0.9255075138919504,0.9394450610432852,0.9844054580896686,0.88,900,1,15,110,2.96232745,57.54913937621842,8
E3,word,deduplicated,RandomForest,Ensemble,1,1,4104,1026,0.9674397939939068,0.9426229508196722,0.9771849420364884,0.9893629300776916,0.9352491451102284,0.9577802441731408,0.98635477582846,0.872,897,4,10,115,23.371073910000003,52.344923976604704,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,1,2,4104,1026,0.9743259013574104,0.9547325102880658,0.9774425991136412,0.9899823633156966,0.949499267078454,0.9597619047619048,0.9892787524366472,0.9285714285714286,899,1,10,116,1.9556380929999972,17.3386208577034,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,1,2,4104,1026,0.9794318705771504,0.963855421686747,0.9867347823400576,0.9973544973544972,0.9589547183771792,0.9745238095238096,0.9912280701754386,0.9126984126984128,897,3,6,120,2.1042353070000037,16.59177680311648,8
E3,word,deduplicated,LinearSVM,Kernel (linear),1,2,4104,1026,0.9770670910521422,0.9596774193548387,0.9866037292827304,0.9972045855379188,0.9542964265939342,0.9705555555555556,0.9902534113060428,0.9206349206349206,897,3,7,119,2.1829149200000018,14.892262183234562,8
E3,word,deduplicated,kNN,Instance-based,1,2,4104,1026,0.9331313740872608,0.8810572687224669,0.9684653693689608,0.9848985890652556,0.873164339579322,0.8962698412698413,0.9736842105263158,0.9285714285714286,899,1,26,100,2.7048767420000037,52.96697855750801,8
E3,word,deduplicated,RandomForest,Ensemble,1,2,4104,1026,0.9625222592575682,0.9338842975206612,0.9829216081941764,0.9956701940035272,0.9260779328924152,0.9467460317460318,0.9844054580896686,0.8412698412698413,897,3,13,113,23.955602949999992,57.02398635477086,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,1,3,4104,1026,0.9572234627037144,0.9243697478991596,0.9611294556736883,0.981252204585538,0.9165151998968872,0.9353968253968254,0.9824561403508772,0.8492063492063492,898,2,16,110,2.0062566090000047,16.159696881101336,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,1,3,4104,1026,0.9622516556291392,0.9333333333333332,0.9664713114550684,0.9859611992945324,0.9260129588726068,0.9433333333333334,0.9844054580896686,0.8174603174603174,898,2,14,112,2.0784245959999907,14.031392787521815,8
E3,word,deduplicated,LinearSVM,Kernel (linear),1,3,4104,1026,0.9619764112921904,0.9327731092436976,0.972402654710693,0.989779541446208,0.9260378696734316,0.9399206349206348,0.9844054580896686,0.8809523809523809,899,1,15,111,2.132248985000004,15.030811890825223,8
E3,word,deduplicated,kNN,Instance-based,1,3,4104,1026,0.9390230856458204,0.8917748917748918,0.926596807106868,0.9618386243386244,0.8828085451226788,0.9076190476190475,0.9756335282651072,0.8095238095238095,898,2,23,103,2.7842918159999925,60.69704191033394,8
E3,word,deduplicated,RandomForest,Ensemble,1,3,4104,1026,0.9546814520347316,0.919831223628692,0.9666703424086456,0.9892592592592592,0.9117449981794096,0.9314285714285716,0.9814814814814816,0.8650793650793651,898,2,17,109,24.032723405,51.09673586744884,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,1,4,4104,1026,0.9597467846122956,0.9288702928870292,0.9661833632080792,0.989400352733686,0.921271102284288,0.9393650793650794,0.9834307992202728,0.8650793650793651,898,2,15,111,1.8984003679999968,14.95067933723714,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,1,4,4104,1026,0.9608779032601747,0.931174089068826,0.967269021623862,0.9895326278659612,0.922004344596131,0.953015873015873,0.9834307992202728,0.873015873015873,894,6,11,115,2.057890162999996,14.995309941530634,8
E3,word,deduplicated,LinearSVM,Kernel (linear),1,4,4104,1026,0.9622516556291392,0.9333333333333332,0.9692180265935768,0.9904938271604936,0.9260129588726068,0.9433333333333334,0.9844054580896686,0.8888888888888888,898,2,14,112,2.1210244250000017,15.172258284600712,8
E3,word,deduplicated,kNN,Instance-based,1,4,4104,1026,0.9358552631578948,0.8859649122807017,0.9017121333582636,0.94994708994709,0.8780492463983619,0.9002380952380953,0.9746588693957114,0.8095238095238095,899,1,25,101,2.9357554520000093,60.865153996103984,8
E3,word,deduplicated,RandomForest,Ensemble,1,4,4104,1026,0.9339403973509934,0.8833333333333333,0.9541061609096824,0.9785537918871252,0.8693182879212226,0.9161904761904762,0.97270955165692,0.8253968253968254,892,8,20,106,21.782053965999992,51.26186842105445,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,1,5,4104,1026,0.9696578834223942,0.9465020576131687,0.9735384768912702,0.9897442680776012,0.9401567056727106,0.9552380952380952,0.9873294346978556,0.9047619047619048,898,2,11,115,1.831734931,16.467527290449635,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,1,5,4104,1026,0.9592857142857144,0.9285714285714286,0.9728716493774452,0.9907760141093472,0.9185714285714286,0.9592857142857144,0.9824561403508772,0.8809523809523809,891,9,9,117,2.0160666769999978,15.22557212474948,8
E3,word,deduplicated,LinearSVM,Kernel (linear),1,5,4104,1026,0.9678939274729992,0.9435483870967742,0.9741456869992068,0.990811287477954,0.9359476675061102,0.9615079365079364,0.98635477582846,0.8809523809523809,895,5,9,117,1.9950247730000117,15.45556237816628,8
E3,word,deduplicated,kNN,Instance-based,1,5,4104,1026,0.9502754398151888,0.9121338912133892,0.9416651831006548,0.969453262786596,0.9022998404236652,0.9303174603174604,0.97953216374269,0.6984126984126984,896,4,17,109,2.7010596040000223,61.46957894735253,8
E3,word,deduplicated,RandomForest,Ensemble,1,5,4104,1026,0.9562753036437248,0.9230769230769232,0.974019888185578,0.9938095238095236,0.912797223425497,0.9484920634920636,0.9814814814814816,0.873015873015873,893,7,12,114,23.36535825499999,51.992571150089056,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,2,1,4104,1026,0.976407284768212,0.9583333333333334,0.9721185388065527,0.9862641509433964,0.9538874186529168,0.96,0.9902534113060428,0.92,901,0,10,115,1.9560883069999877,14.939911306057404,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,2,1,4104,1026,0.9724805092625708,0.9516129032258064,0.9749882868106832,0.9899311875693674,0.9450012702114112,0.969225305216426,0.9883040935672516,0.912,896,5,7,118,2.179863232999992,15.663547758279025,8
E3,word,deduplicated,LinearSVM,Kernel (linear),2,1,4104,1026,0.9698722654529438,0.946938775510204,0.9780987041763668,0.9921243063263042,0.940000370636908,0.9617802441731408,0.9873294346978556,0.912,897,4,9,116,2.259169312000012,21.969747563356965,8
E3,word,deduplicated,kNN,Instance-based,2,1,4104,1026,0.9565879664889566,0.9230769230769232,0.931536976566517,0.966361820199778,0.9159567819803652,0.9314450610432852,0.9824561403508772,0.88,900,1,17,108,3.100488117999987,69.79210233917436,8
E3,word,deduplicated,RandomForest,Ensemble,2,1,4104,1026,0.9674397939939068,0.9426229508196722,0.9768541737544592,0.993163152053274,0.9352491451102284,0.9577802441731408,0.98635477582846,0.896,897,4,10,115,23.63334223999999,36.74614717347299,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,2,2,4104,1026,0.9722874969613484,0.951219512195122,0.9898844335048916,0.9973192239858908,0.9449423453051536,0.9626190476190476,0.9883040935672516,0.8650793650793651,897,3,9,117,2.040468574999977,16.609608187128888,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,2,2,4104,1026,0.977684785634744,0.9609375,0.9918712281247288,0.9984920634920634,0.9555233885343188,0.9842063492063492,0.9902534113060428,0.8968253968253969,893,7,3,123,2.1334704179999733,14.704217348922048,8
E3,word,deduplicated,LinearSVM,Kernel (linear),2,2,4104,1026,0.9773809523809524,0.9603174603174603,0.9935670895565184,0.9988007054673722,0.9547619047619048,0.9773809523809524,0.9902534113060428,0.9206349206349206,895,5,5,121,2.4517819120000013,17.521526315791345,8
E3,word,deduplicated,kNN,Instance-based,2,2,4104,1026,0.9469408479309468,0.905982905982906,0.9546625133697236,0.9782275132275132,0.8973459732020601,0.9195238095238096,0.9785575048732944,0.7142857142857143,898,2,20,106,2.9558833259999915,62.2699122806923,8
E3,word,deduplicated,RandomForest,Ensemble,2,2,4104,1026,0.9559671572004562,0.9224489795918368,0.9854122215366738,0.9977336860670194,0.9124243326011432,0.9450793650793652,0.9814814814814816,0.8333333333333334,894,6,13,113,23.928154330999973,52.73976315790382,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,2,3,4104,1026,0.9465422508525956,0.9051724137931034,0.971007265280028,0.9884920634920634,0.8974267058488931,0.9161111111111112,0.9785575048732944,0.8412698412698413,899,1,21,105,1.9813663809999864,17.5922680312026,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,2,3,4104,1026,0.9597467846122956,0.9288702928870292,0.9675178715504604,0.9859964726631394,0.921271102284288,0.9393650793650794,0.9834307992202728,0.8809523809523809,898,2,15,111,2.1204759089999925,16.454047758257875,8
E3,word,deduplicated,LinearSVM,Kernel (linear),2,3,4104,1026,0.9647383096842486,0.9377593360995852,0.9687807707459706,0.9873721340388008,0.9307410175561692,0.9473015873015872,0.9853801169590644,0.8809523809523809,898,2,13,113,2.1010849310000026,14.39393469786321,8
E3,word,deduplicated,kNN,Instance-based,2,3,4104,1026,0.930921052631579,0.8771929824561403,0.9010590939415812,0.9462874779541446,0.8681248349280651,0.8957142857142857,0.97270955165692,0.7301587301587301,898,2,26,100,2.651078939999991,51.480096491245575,8
E3,word,deduplicated,RandomForest,Ensemble,2,3,4104,1026,0.9399290389817212,0.8936170212765957,0.9471148492173184,0.9756834215167548,0.882886606375398,0.9144444444444444,0.9756335282651072,0.7222222222222222,896,4,21,105,22.869804491999982,61.59060136448164,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,2,4,4104,1026,0.9698722654529438,0.946938775510204,0.9726641130927092,0.9910185185185184,0.940246115924038,0.9586507936507936,0.9873294346978556,0.9047619047619048,897,3,10,116,1.9575196920000053,14.273574074060754,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,2,4,4104,1026,0.9743259013574104,0.9547325102880658,0.975409413144798,0.9921649029982362,0.949499267078454,0.9597619047619048,0.9892787524366472,0.9206349206349206,899,1,10,116,2.028020021000032,16.107554580934337,8
E3,word,deduplicated,LinearSVM,Kernel (linear),2,4,4104,1026,0.9741414271017824,0.9543568464730292,0.9749075636800792,0.991953262786596,0.9495672198275324,0.9563492063492064,0.9892787524366472,0.9285714285714286,900,0,11,115,2.145598069000016,15.419837231927117,8
E3,word,deduplicated,kNN,Instance-based,2,4,4104,1026,0.9622516556291392,0.9333333333333332,0.9278598190878176,0.9591534391534392,0.9260129588726068,0.9433333333333334,0.9844054580896686,0.873015873015873,898,2,14,112,2.621154897999986,50.43325146202928,8
E3,word,deduplicated,RandomForest,Ensemble,2,4,4104,1026,0.9578375416647642,0.9256198347107438,0.9701282461122162,0.986468253968254,0.9167003450127088,0.9422222222222222,0.9824561403508772,0.8492063492063492,896,4,14,112,22.17159624499999,37.800451267083375,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,2,5,4104,1026,0.9553351922667148,0.921161825726141,0.9604883641234366,0.9846031746031746,0.911914815284806,0.9382539682539682,0.9814814814814816,0.8650793650793651,896,4,15,111,1.9676676290000048,15.227896686168728,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,2,5,4104,1026,0.961415857945232,0.9322709163346612,0.9720336065562696,0.9914285714285714,0.9228413943356754,0.95984126984127,0.9834307992202728,0.8650793650793651,892,8,9,117,2.075105887999996,13.640772904474614,8
E3,word,deduplicated,LinearSVM,Kernel (linear),2,5,4104,1026,0.9584312454420224,0.926829268292683,0.9716063221632424,0.9906084656084656,0.9172214427408748,0.949047619047619,0.9824561403508772,0.8571428571428571,894,6,12,114,2.258125728999971,15.304979532134135,8
E3,word,deduplicated,kNN,Instance-based,2,5,4104,1026,0.9297968274791366,0.8755364806866953,0.9128810783155332,0.9527380952380952,0.8633676722266611,0.901984126984127,0.9717348927875245,0.7301587301587301,895,5,24,102,2.988933531999976,61.80923294344346,8
E3,word,deduplicated,RandomForest,Ensemble,2,5,4104,1026,0.9516727040272748,0.9149797570850202,0.968923803302918,0.9929541446208112,0.9035901022548628,0.943968253968254,0.97953216374269,0.8253968253968254,892,8,13,113,23.633025076000024,51.70798538014615,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,3,1,4104,1026,0.9698722654529438,0.946938775510204,0.9749806261909124,0.9909034406215316,0.940000370636908,0.9617802441731408,0.9873294346978556,0.928,897,4,9,116,1.854523835000009,14.399659844071742,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,3,1,4104,1026,0.9633073456834276,0.935483870967742,0.9809046499427962,0.995431742508324,0.9266543351591958,0.9601154273029968,0.9844054580896686,0.864,894,7,9,116,2.1058958090000037,14.36324951269112,8
E3,word,deduplicated,LinearSVM,Kernel (linear),3,1,4104,1026,0.965719784295251,0.9397590361445785,0.9802468365683654,0.995085460599334,0.931449450886284,0.9641154273029968,0.9853801169590644,0.848,894,7,8,117,2.09094716300001,13.46739766081759,8
E3,word,deduplicated,kNN,Instance-based,3,1,4104,1026,0.9569084596430972,0.923728813559322,0.93977669328733,0.9669522752497224,0.915914437069673,0.9348901220865704,0.9824561403508772,0.872,899,2,16,109,2.7819150130000025,54.90849317736416,8
E3,word,deduplicated,RandomForest,Ensemble,3,1,4104,1026,0.9584312454420224,0.926829268292683,0.9756066144240546,0.9897891231964484,0.9170219885303964,0.9521154273029968,0.9824561403508772,0.84,894,7,11,114,23.068481472999963,72.38721637423751,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,3,2,4104,1026,0.9722874969613484,0.951219512195122,0.983054704124806,0.9961287477954144,0.9449423453051536,0.9626190476190476,0.9883040935672516,0.9285714285714286,897,3,9,117,2.1519373969999838,16.05371832358835,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,3,2,4104,1026,0.9654805028766248,0.9392712550607288,0.9872097845015184,0.9966490299823632,0.9312114657667652,0.9575396825396824,0.9853801169590644,0.9126984126984128,895,5,10,116,2.086913935999973,15.331688109177884,8
E3,word,deduplicated,LinearSVM,Kernel (linear),3,2,4104,1026,0.9724805092625708,0.9516129032258064,0.9893802489043888,0.997389770723104,0.9451220470500222,0.966031746031746,0.9883040935672516,0.8968253968253969,896,4,8,118,2.1387133360000234,15.166090643318892,8
E3,word,deduplicated,kNN,Instance-based,3,2,4104,1026,0.955011112213742,0.9205020920502092,0.9763639498544786,0.9898765432098764,0.9117854713539768,0.9348412698412698,0.9814814814814816,0.8095238095238095,897,3,16,110,2.660669122999991,60.61106140353041,8
E3,word,deduplicated,RandomForest,Ensemble,3,2,4104,1026,0.9568765471152592,0.9243027888446216,0.9856292778797916,0.9970546737213404,0.913762699223985,0.9553174603174605,0.9814814814814816,0.8650793650793651,891,9,10,116,23.753415699000016,51.66569200777246,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,3,3,4104,1026,0.9521205107145524,0.9152542372881356,0.9600941035921232,0.9824162257495592,0.9069602377771314,0.9274603174603174,0.9805068226120858,0.8492063492063492,898,2,18,108,1.9394791060000216,19.18859746590766,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,3,3,4104,1026,0.9644824570108492,0.9372384937238494,0.963669901207908,0.980432098765432,0.9307567332145996,0.9438888888888888,0.9853801169590644,0.9047619047619048,899,1,14,112,2.159747675999995,14.873685185163469,8
